id-mapa;anio;mes;dia;fecha;franja;tipo;subtipo;uso_armas;barrio;comuna;latitud;longitud;cantidad;condena
LC-2021-1122330;2021;Marzo;Lunes;22/3/2021;13;Hurto (sin violencia);;;Villa Real;10;-34,614001;-58,525109;;22
LC-2021-1122332;2021;Abril;Jueves;22/4/2021;13;Robo (con violencia);;;Chacarita;15;-34,597589;-58,456238;;10
LC-2021-1122354;2021;Junio;Miércoles;23/6/2021;7;Lesiones;Siniestro Vial;;Balvanera;3;-34,61846;-58,397521;1;27
LC-2021-1122402;2021;Marzo;Miércoles;10/3/2021;6;Hurto (sin violencia);;;Nueva Pompeya;4;-34,655991;-58,414292;;26
LC-2021-1122423;2021;Marzo;Martes;9/3/2021;14;Hurto (sin violencia);;;Boca;4;-34,6454;-58,3684;;13
LC-2021-1122437;2021;Febrero;Sábado;27/2/2021;10;Hurto (sin violencia);;;Parque Patricios;4;-34,630144;-58,404973;;25
LC-2021-1122548;2021;Marzo;Lunes;1/3/2021;7;Robo (con violencia);;;Palermo;14;-34,576735;-58,441869;;21
LC-2021-1122556;2021;Febrero;Martes;2/2/2021;11;Robo (con violencia);;;Flores;7;-34,620203;-58,457321;;16
LC-2021-1122614;2021;Junio;Lunes;14/6/2021;9;Hurto (sin violencia);;;Retiro;1;-34,58207241;-58,38179888;;28
LC-2021-1122659;2021;Enero;Miércoles;27/1/2021;12;Hurto (sin violencia);;;Villa Devoto;11;-34,615017;-58,523644;;23
LC-2021-1122734;2021;Marzo;Miércoles;31/3/2021;20;Robo (con violencia);;;Liniers;9;-34,639259;-58,51724;;27
LC-2021-1122748;2021;Febrero;Lunes;15/2/2021;0;Hurto (sin violencia);;;Recoleta;2;-34,599305;-58,388779;;9
LC-2021-1122819;2021;Marzo;Miércoles;17/3/2021;17;Robo (con violencia);;;Balvanera;3;-34,610178;-58,404492;;39
LC-2021-1122830;2021;Febrero;Lunes;1/2/2021;21;Robo (con violencia);;;Balvanera;3;-34,608846;-58,406059;;10
LC-2021-1122831;2021;Abril;Domingo;11/4/2021;21;Robo (con violencia);;;Caballito;6;-34,607657;-58,446668;;38
LC-2021-1122841;2021;Junio;Miércoles;16/6/2021;14;Robo (con violencia);;;Constitución;1;-34,61887;-58,38892;;35
LC-2021-1122861;2021;Junio;Martes;22/6/2021;18;Robo (con violencia);;Arma de fuego;Parque Avellaneda;9;-34,646977;-58,472753;;12
LC-2021-1122886;2021;Abril;Martes;27/4/2021;13;Robo (con violencia);Con uso de moto;Arma de fuego;Caballito;6;-34,62324;-58,436938;;43
LC-2021-1122907;2021;Enero;Domingo;31/1/2021;4;Robo (con violencia);;;Barracas;4;-34,644769;-58,378883;;1
LC-2021-1122959;2021;Marzo;Sábado;20/3/2021;10;Hurto (sin violencia);;;Caballito;6;-34,625141;-58,440766;;32
LC-2021-1123046;2021;Abril;Lunes;12/4/2021;7;Robo (con violencia);;;Barracas;4;-34,643505;-58,388231;;40
LC-2021-1123151;2021;Abril;Lunes;12/4/2021;1;Robo (con violencia);;;Parque Chacabuco;7;-34,632604;-58,431453;;19
LC-2021-1123159;2021;Marzo;Sábado;6/3/2021;19;Robo (con violencia);;Arma cortante;Retiro;1;-34,595706;-58,381387;;15
LC-2021-1123175;2021;Enero;Domingo;17/1/2021;21;Lesiones;Siniestro Vial;;Boedo;5;-34,626936;-58,425772;1;7
LC-2021-1123276;2021;Febrero;Jueves;11/2/2021;15;Hurto (sin violencia);Hurto Automotor;;Villa Lugano;8;-34,683909;-58,465137;;22
LC-2021-1123309;2021;Marzo;Martes;2/3/2021;23;Robo (con violencia);Con uso de moto;;Villa Crespo;15;-34,599163;-58,431888;;43
LC-2021-1123393;2021;Junio;Sábado;5/6/2021;9;Robo (con violencia);Con uso de moto;Arma de fuego;Villa Lugano;8;-34,674827;-58,500515;;26
LC-2021-1123429;2021;Enero;Viernes;8/1/2021;7;Robo (con violencia);;;Caballito;6;-34,625896;-58,436015;;2
LC-2021-1123453;2021;Enero;Martes;5/1/2021;20;Robo (con violencia);Con uso de moto;Arma de fuego;Monserrat;1;-34,615378;-58,383075;;8
LC-2021-1123553;2021;Enero;Viernes;8/1/2021;21;Robo (con violencia);;;Liniers;9;-34,647802;-58,513113;;6
LC-2021-1123570;2021;Marzo;Viernes;19/3/2021;20;Robo (con violencia);;;Recoleta;2;-34,591366;-58,404509;;38
LC-2021-1123589;2021;Febrero;Sábado;13/2/2021;14;Robo (con violencia);Con uso de moto;Arma de fuego;Caballito;6;-34,627856;-58,437257;;39
LC-2021-1123784;2021;Mayo;Lunes;31/5/2021;14;Lesiones;Siniestro Vial;;;0;SD;SD;1;25
LC-2021-1123852;2021;Marzo;Miércoles;17/3/2021;15;Hurto (sin violencia);;;Recoleta;2;-34,596596;-58,400915;;39
LC-2021-1123997;2021;Abril;Martes;6/4/2021;14;Hurto (sin violencia);;;Balvanera;3;-34,618217;-58,403215;;28
LC-2021-1124103;2021;Febrero;Miércoles;24/2/2021;21;Hurto (sin violencia);;;Almagro;5;-34,617471;-58,419623;;18
LC-2021-1124175;2021;Marzo;Miércoles;24/3/2021;7;Hurto (sin violencia);;;Villa Urquiza;12;-34,566066;-58,488763;;29
LC-2021-1124234;2021;Marzo;Lunes;15/3/2021;7;Lesiones;Siniestro Vial;;Flores;7;-34,641113;-58,45684;2;35
LC-2021-1124259;2021;Febrero;Domingo;7/2/2021;8;Robo (con violencia);;Arma cortante;Villa Lugano;8;-34,672422;-58,493447;;18
LC-2021-1124387;2021;Mayo;Jueves;13/5/2021;15;Robo (con violencia);Con uso de moto;;Constitución;1;-34,633929;-58,389522;;4
LC-2021-1124401;2021;Junio;Lunes;7/6/2021;9;Robo (con violencia);;;Villa Del Parque;11;-34,597569;-58,498212;;39
LC-2021-1124444;2021;Marzo;Jueves;18/3/2021;14;Robo (con violencia);;;Mataderos;9;-34,659554;-58,505313;;8
LC-2021-1124445;2021;Junio;Viernes;25/6/2021;19;Hurto (sin violencia);;;Chacarita;15;-34,584133;-58,459112;;17
LC-2021-1124464;2021;Junio;Lunes;7/6/2021;16;Hurto (sin violencia);;;Paternal;15;-34,592707;-58,469609;;21
LC-2021-1124533;2021;Enero;Viernes;29/1/2021;13;Robo (con violencia);;;Recoleta;2;-34,592839;-58,409479;;26
LC-2021-1124636;2021;Marzo;Miércoles;3/3/2021;8;Hurto (sin violencia);;;Barracas;4;-34,63219;-58,376167;;29
LC-2021-1124720;2021;Febrero;Jueves;11/2/2021;6;Hurto (sin violencia);;;Balvanera;3;-34,606651;-58,410811;;43
LC-2021-1124824;2021;Abril;Domingo;4/4/2021;12;Robo (con violencia);;;Almagro;5;-34,618699;-58,425751;;33
LC-2021-1124906;2021;Enero;Domingo;31/1/2021;14;Robo (con violencia);;Arma cortante;Balvanera;3;-34,617659;-58,409613;;4
LC-2021-1125011;2021;Marzo;Miércoles;10/3/2021;17;Hurto (sin violencia);;;Saavedra;12;-34,53937;-58,475488;;40
LC-2021-1125036;2021;Marzo;Miércoles;10/3/2021;6;Robo (con violencia);Con uso de moto;Arma de fuego;Barracas;4;-34,648728;-58,376242;;22
LC-2021-1125039;2021;Mayo;Domingo;2/5/2021;21;Robo (con violencia);;;Constitución;1;-34,627536;-58,387105;;19
LC-2021-1125167;2021;Febrero;Viernes;5/2/2021;SD;Robo (con violencia);;;;;SD;SD;;16
LC-2021-1125172;2021;Junio;Sábado;5/6/2021;22;Robo (con violencia);;;Villa Luro;10;-34,637033;-58,496554;;21
LC-2021-1125254;2021;Febrero;Lunes;22/2/2021;12;Robo (con violencia);;;Villa Ortuzar;15;-34,575487;-58,463808;;23
LC-2021-1125348;2021;Abril;Viernes;23/4/2021;10;Robo (con violencia);Con uso de moto;;Monte Castro;10;-34,62178;-58,502202;;30
LC-2021-1125624;2021;Mayo;Martes;11/5/2021;7;Robo (con violencia);;;Villa Crespo;15;-34,599961;-58,450738;;31
LC-2021-1125745;2021;Enero;Martes;26/1/2021;22;Robo (con violencia);;;Villa Crespo;15;-34,604841;-58,440622;;44
LC-2021-1125787;2021;Junio;Lunes;14/6/2021;19;Robo (con violencia);;;Mataderos;9;-34,649577;-58,502492;;10
LC-2021-1125802;2021;Marzo;Viernes;5/3/2021;11;Robo (con violencia);;;Palermo;14;-34,567514;-58,446895;;9
LC-2021-1125944;2021;Enero;Lunes;11/1/2021;12;Robo (con violencia);;;Saavedra;12;-34,548081;-58,483276;;11
LC-2021-1126133;2021;Marzo;Lunes;1/3/2021;21;Robo (con violencia);;Arma de fuego;Caballito;6;-34,612204;-58,430276;;39
LC-2021-1126182;2021;Enero;Lunes;18/1/2021;19;Hurto (sin violencia);;;Saavedra;12;-34,557663;-58,485766;;19
LC-2021-1126406;2021;Junio;Domingo;27/6/2021;1;Hurto (sin violencia);;;Boca;4;-34,636144;-58,3584;;28
LC-2021-1126409;2021;Marzo;Jueves;11/3/2021;2;Robo (con violencia);Con uso de moto;;Parque Avellaneda;9;-34,650828;-58,482679;;29
LC-2021-1126425;2021;Abril;Viernes;23/4/2021;15;Lesiones;Siniestro Vial;;Villa Crespo;15;-34,599709;-58,446715;1;32
LC-2021-1126528;2021;Abril;Jueves;15/4/2021;9;Hurto (sin violencia);;;Monte Castro;10;-34,622849;-58,519892;;30
LC-2021-1126553;2021;Junio;Lunes;7/6/2021;19;Robo (con violencia);;;Mataderos;9;-34,6628;-58,48713;;38
LC-2021-1126592;2021;Marzo;Lunes;1/3/2021;8;Hurto (sin violencia);;;Recoleta;2;-34,591673;-58,407142;;11
LC-2021-1126657;2021;Junio;Sábado;5/6/2021;16;Hurto (sin violencia);;;Caballito;6;-34,620022;-58,440143;;41
LC-2021-1126674;2021;Abril;Martes;6/4/2021;19;Hurto (sin violencia);;;Retiro;1;-34,59856;-58,375886;;35
LC-2021-1126744;2021;Mayo;Miércoles;19/5/2021;15;Hurto (sin violencia);;;Recoleta;2;-34,598618;-58,391662;;36
LC-2021-1126891;2021;Marzo;Miércoles;24/3/2021;23;Robo (con violencia);;Arma de fuego;Villa Riachuelo;8;-34,690553;-58,476401;;44
LC-2021-1126909;2021;Junio;Viernes;4/6/2021;11;Hurto (sin violencia);;;Recoleta;2;-34,594773;-58,394381;;17
LC-2021-1126939;2021;Abril;Viernes;30/4/2021;20;Robo (con violencia);Con uso de moto;;Caballito;6;-34,618299;-58,43646;;8
LC-2021-1127002;2021;Febrero;Martes;2/2/2021;10;Robo (con violencia);;Arma de fuego;Villa Soldati;8;-34,663894;-58,444564;;7
LC-2021-1127025;2021;Febrero;Viernes;26/2/2021;8;Robo (con violencia);;;Recoleta;2;-34,595738;-58,405609;;1
LC-2021-1127051;2021;Enero;Domingo;10/1/2021;3;Hurto (sin violencia);;;Recoleta;2;-34,594442;-58,402354;;10
LC-2021-1127067;2021;Abril;Viernes;23/4/2021;18;Robo (con violencia);Con uso de moto;;Villa Lugano;8;-34,671785;-58,482574;;38
LC-2021-1127257;2021;Junio;Domingo;27/6/2021;15;Hurto (sin violencia);Hurto Automotor;;Villa Del Parque;11;-34,607929;-58,484122;;29
LC-2021-1127299;2021;Mayo;Sábado;8/5/2021;19;Robo (con violencia);;Arma de fuego;Villa Gral. Mitre;11;-34,604192;-58,463171;;22
LC-2021-1127365;2021;Enero;Lunes;4/1/2021;1;Hurto (sin violencia);;;Constitución;1;-34,630858;-58,38267;;23
LC-2021-1127381;2021;Enero;Miércoles;6/1/2021;14;Hurto (sin violencia);;;Palermo;14;-34,562679;-58,423373;;25
LC-2021-1127412;2021;Marzo;Jueves;18/3/2021;21;Robo (con violencia);;;Parque Avellaneda;9;-34,646956;-58,492627;;9
LC-2021-1127553;2021;Junio;Viernes;25/6/2021;13;Hurto (sin violencia);;;Palermo;14;-34,579804;-58,407854;;42
LC-2021-1127610;2021;Febrero;Lunes;8/2/2021;9;Robo (con violencia);;;Saavedra;12;-34,555324;-58,486687;;1
LC-2021-1127937;2021;Abril;Jueves;1/4/2021;11;Robo (con violencia);;Arma de fuego;Boca;4;-34,627992;-58,364676;;8
LC-2021-1127973;2021;Marzo;Viernes;19/3/2021;7;Hurto (sin violencia);;;Nueva Pompeya;4;-34,647387;-58,417812;;42
LC-2021-1128005;2021;Junio;Martes;1/6/2021;21;Hurto (sin violencia);;;;;SD;SD;;13
LC-2021-1128009;2021;Marzo;Viernes;5/3/2021;9;Robo (con violencia);Con uso de moto;;Parque Avellaneda;9;-34,641769;-58,477108;;45
LC-2021-1128072;2021;Marzo;Miércoles;3/3/2021;13;Robo (con violencia);;;Balvanera;3;-34,60458;-58,405402;;24
LC-2021-1128096;2021;Abril;Martes;13/4/2021;10;Robo (con violencia);;;Villa Crespo;15;-34,601483;-58,439488;;36
LC-2021-1128097;2021;Mayo;Domingo;16/5/2021;17;Robo (con violencia);;;Recoleta;2;-34,590534;-58,393551;;40
LC-2021-1128295;2021;Junio;Miércoles;2/6/2021;13;Hurto (sin violencia);;;Floresta;10;-34,636992;-58,478544;;2
LC-2021-1128408;2021;Abril;Viernes;23/4/2021;16;Robo (con violencia);Robo Automotor;;Villa Soldati;8;-34,656741;-58,45801;;10
LC-2021-1128446;2021;Enero;Miércoles;6/1/2021;SD;Robo (con violencia);;;Constitución;1;-34,620946;-58,382527;;3
LC-2021-1128524;2021;Abril;Jueves;22/4/2021;16;Robo (con violencia);;Arma de fuego;Recoleta;2;-34,59107;-58,407877;;14
LC-2021-1128539;2021;Abril;Lunes;12/4/2021;9;Hurto (sin violencia);;;Floresta;10;-34,62068;-58,495065;;15
LC-2021-1128541;2021;Marzo;Martes;16/3/2021;SD;Hurto (sin violencia);;;;;SD;SD;;14
LC-2021-1128669;2021;Junio;Miércoles;9/6/2021;10;Hurto (sin violencia);;;Almagro;5;-34,603174;-58,420959;;21
LC-2021-1128751;2021;Abril;Viernes;30/4/2021;9;Hurto (sin violencia);;;Saavedra;12;-34,550251;-58,477042;;41
LC-2021-1129002;2021;Enero;Martes;5/1/2021;19;Robo (con violencia);;;Versalles;10;-34,629619;-58,529641;;23
LC-2021-1129100;2021;Mayo;Lunes;10/5/2021;SD;Hurto (sin violencia);;;Caballito;6;-34,606314;-58,438869;;28
LC-2021-1129143;2021;Abril;Martes;20/4/2021;16;Robo (con violencia);;;Recoleta;2;-34,585323;-58,388641;;32
LC-2021-1129192;2021;Marzo;Lunes;22/3/2021;11;Hurto (sin violencia);;;Nueva Pompeya;4;-34,64889;-58,422104;;4
LC-2021-1129255;2021;Mayo;Domingo;2/5/2021;17;Robo (con violencia);;Arma cortante;Villa Lugano;8;-34,673769;-58,471428;;33
LC-2021-1129271;2021;Junio;Viernes;11/6/2021;16;Robo (con violencia);;;Villa Devoto;11;-34,60297;-58,509063;;40
LC-2021-1129665;2021;Marzo;Viernes;12/3/2021;20;Lesiones;Siniestro Vial;;;0;SD;SD;1;4
LC-2021-1129910;2021;Enero;Sábado;23/1/2021;6;Robo (con violencia);;;Chacarita;15;-34,583669;-58,451951;;41
LC-2021-1129953;2021;Marzo;Lunes;8/3/2021;8;Hurto (sin violencia);;;Vélez Sársfield;10;-34,628863;-58,502582;;24
LC-2021-1130067;2021;Junio;Miércoles;30/6/2021;15;Robo (con violencia);;Arma de fuego;Barracas;4;-34,657516;-58,400626;;12
LC-2021-1130190;2021;Febrero;Jueves;4/2/2021;11;Robo (con violencia);;Arma cortante;Balvanera;3;-34,607395;-58,40064;;4
LC-2021-1130268;2021;Mayo;Miércoles;12/5/2021;18;Robo (con violencia);Con uso de moto;;Versalles;10;-34,629576;-58,522509;;43
LC-2021-1130272;2021;Abril;Viernes;2/4/2021;0;Robo (con violencia);;;Almagro;5;-34,600397;-58,419236;;3
LC-2021-1130281;2021;Junio;Viernes;4/6/2021;22;Robo (con violencia);;;Caballito;6;-34,626273;-58,434079;;19
LC-2021-1130313;2021;Enero;Viernes;29/1/2021;8;Hurto (sin violencia);;;Flores;7;-34,635516;-58,467492;;30
LC-2021-1130534;2021;Febrero;Jueves;4/2/2021;19;Robo (con violencia);;;Barracas;4;-34,631791;-58,382624;;18
LC-2021-1130548;2021;Junio;Miércoles;16/6/2021;14;Robo (con violencia);;Arma de fuego;Flores;7;-34,623607;-58,460846;;28
LC-2021-1131001;2021;Marzo;Sábado;20/3/2021;12;Robo (con violencia);Con uso de moto;Arma de fuego;Villa Lugano;8;-34,673373;-58,484311;;40
LC-2021-1131015;2021;Abril;Viernes;9/4/2021;10;Robo (con violencia);;;Colegiales;13;-34,576036;-58,453499;;19
LC-2021-1131030;2021;Enero;Jueves;14/1/2021;15;Lesiones;Siniestro Vial;;Balvanera;3;-34,60668;-58,408744;1;42
LC-2021-1131058;2021;Junio;Sábado;26/6/2021;12;Robo (con violencia);;;Balvanera;3;-34,609335;-58,408628;;34
LC-2021-1131222;2021;Enero;Martes;12/1/2021;14;Robo (con violencia);;;Monserrat;1;-34,617995;-58,388971;;1
LC-2021-1131239;2021;Febrero;Lunes;8/2/2021;8;Robo (con violencia);;;Constitución;1;-34,626368;-58,380189;;28
LC-2021-1131336;2021;Febrero;Sábado;27/2/2021;4;Hurto (sin violencia);;;Floresta;10;-34,627243;-58,480364;;37
LC-2021-1131449;2021;Junio;Miércoles;16/6/2021;17;Hurto (sin violencia);Hurto Automotor;;Villa Riachuelo;8;-34,687227;-58,477524;;32
LC-2021-1131459;2021;Abril;Lunes;12/4/2021;9;Hurto (sin violencia);;;Parque Avellaneda;9;-34,644442;-58,471228;;32
LC-2021-1131492;2021;Junio;Martes;8/6/2021;19;Robo (con violencia);;;Recoleta;2;-34,595194;-58,399096;;35
LC-2021-1131533;2021;Febrero;Viernes;12/2/2021;15;Robo (con violencia);;;Colegiales;13;-34,578765;-58,456148;;21
LC-2021-1131544;2021;Mayo;Domingo;2/5/2021;20;Hurto (sin violencia);;;Chacarita;15;-34,586415;-58,449867;;1
LC-2021-1131616;2021;Febrero;Miércoles;24/2/2021;15;Robo (con violencia);;;Coghlan;12;-34,555586;-58,472921;;23
LC-2021-1131782;2021;Enero;Martes;5/1/2021;10;Robo (con violencia);;;Villa Santa Rita;11;-34,618015;-58,481634;;34
LC-2021-1131813;2021;Mayo;Martes;18/5/2021;9;Hurto (sin violencia);;;Recoleta;2;-34,589996;-58,398745;;15
LC-2021-1131831;2021;Marzo;Domingo;14/3/2021;4;Robo (con violencia);;;Recoleta;2;-34,590614;-58,410687;;29
LC-2021-1131947;2021;Junio;Jueves;10/6/2021;5;Robo (con violencia);;;Boca;4;-34,635318;-58,358894;;6
LC-2021-1132138;2021;Abril;Jueves;22/4/2021;22;Robo (con violencia);;;Saavedra;12;-34,547685;-58,480481;;32
LC-2021-1132154;2021;Abril;Jueves;22/4/2021;19;Robo (con violencia);Con uso de moto;;Floresta;10;-34,625951;-58,492422;;24
LC-2021-1132212;2021;Marzo;Sábado;27/3/2021;23;Robo (con violencia);;Arma cortante;Villa Urquiza;12;-34,580518;-58,486778;;20
LC-2021-1132216;2021;Febrero;Domingo;7/2/2021;12;Robo (con violencia);;;Balvanera;3;-34,599578;-58,406451;;27
LC-2021-1132366;2021;Marzo;Sábado;13/3/2021;13;Robo (con violencia);;;Palermo;14;-34,564001;-58,436382;;40
LC-2021-1132595;2021;Junio;Lunes;14/6/2021;19;Hurto (sin violencia);;;Parque Chacabuco;7;-34,631956;-58,44347;;18
LC-2021-1132649;2021;Abril;Martes;6/4/2021;6;Hurto (sin violencia);;;Almagro;5;-34,604962;-58,414389;;7
LC-2021-1132722;2021;Marzo;Viernes;5/3/2021;21;Robo (con violencia);;;Flores;7;-34,632522;-58,456387;;39
LC-2021-1132739;2021;Febrero;Jueves;18/2/2021;12;Hurto (sin violencia);;;Villa Urquiza;12;-34,571611;-58,479859;;45
LC-2021-1132897;2021;Enero;Viernes;29/1/2021;19;Hurto (sin violencia);;;San Cristóbal;3;-34,620223;-58,395805;;18
LC-2021-1132949;2021;Febrero;Martes;9/2/2021;5;Robo (con violencia);;;Caballito;6;-34,623402;-58,435122;;9
LC-2021-1133006;2021;Marzo;Jueves;11/3/2021;13;Hurto (sin violencia);;;Villa Pueyrredón;12;-34,586336;-58,502439;;29
LC-2021-1133112;2021;Abril;Viernes;30/4/2021;20;Robo (con violencia);;;Monserrat;1;-34,61762;-58,379871;;41
LC-2021-1133143;2021;Febrero;Jueves;4/2/2021;23;Robo (con violencia);;;Barracas;4;-34,651446;-58,382048;;13
LC-2021-1133158;2021;Febrero;Jueves;4/2/2021;7;Hurto (sin violencia);;;Almagro;5;-34,608579;-58,427462;;26
LC-2021-1133182;2021;Mayo;Sábado;29/5/2021;12;Robo (con violencia);Con uso de moto;;Nueva Pompeya;4;-34,647953;-58,428254;;15
LC-2021-1133217;2021;Febrero;Miércoles;3/2/2021;0;Hurto (sin violencia);;;Palermo;14;-34,591634;-58,42123;;33
LC-2021-1133219;2021;Enero;Sábado;23/1/2021;5;Hurto (sin violencia);;;Constitución;1;-34,622487;-58,38884;;17
LC-2021-1133269;2021;Mayo;Viernes;28/5/2021;7;Hurto (sin violencia);;;Boca;4;-34,618686;-58,355815;;7
LC-2021-1133309;2021;Junio;Martes;29/6/2021;16;Robo (con violencia);;;San Nicolás;1;-34,603016;-58,369921;;25
LC-2021-1133313;2021;Febrero;Jueves;4/2/2021;9;Hurto (sin violencia);;;Parque Chacabuco;7;-34,644634;-58,438624;;1
LC-2021-1133331;2021;Mayo;Sábado;15/5/2021;19;Lesiones;Siniestro Vial;;San Telmo;1;-34,616062;-58,373267;1;19
LC-2021-1133546;2021;Junio;Lunes;14/6/2021;0;Robo (con violencia);;;Barracas;4;-34,630807;-58,370541;;22
LC-2021-1133822;2021;Febrero;Lunes;15/2/2021;18;Hurto (sin violencia);;;Recoleta;2;-34,599729;-58,397192;;18
LC-2021-1133881;2021;Abril;Sábado;10/4/2021;11;Lesiones;Siniestro Vial;;Constitución;1;-34,630858;-58,38267;1;2
LC-2021-1133966;2021;Abril;Jueves;22/4/2021;20;Robo (con violencia);;;San Cristóbal;3;-34,624803;-58,39903;;33
LC-2021-1134041;2021;Marzo;Domingo;7/3/2021;13;Robo (con violencia);;;Parque Patricios;4;-34,643209;-58,400623;;24
LC-2021-1134306;2021;Abril;Miércoles;21/4/2021;3;Hurto (sin violencia);;;Recoleta;2;-34,597995;-58,389701;;17
LC-2021-1134359;2021;Febrero;Sábado;20/2/2021;17;Robo (con violencia);;;Monserrat;1;-34,608571;-58,383065;;29
LC-2021-1134392;2021;Abril;Viernes;16/4/2021;15;Hurto (sin violencia);;;Recoleta;2;-34,587461;-58,397222;;19
LC-2021-1134472;2021;Mayo;Viernes;14/5/2021;14;Robo (con violencia);;;San Nicolás;1;-34,601296;-58,386579;;41
LC-2021-1134512;2021;Febrero;Miércoles;3/2/2021;10;Hurto (sin violencia);;;Recoleta;2;-34,597934;-58,400907;;7
LC-2021-1134515;2021;Abril;Jueves;29/4/2021;12;Hurto (sin violencia);;;Palermo;14;-34,581539;-58,407967;;43
LC-2021-1134548;2021;Junio;Viernes;18/6/2021;1;Lesiones;Siniestro Vial;;Nueva Pompeya;4;-34,648423;-58,416287;1;25
LC-2021-1134574;2021;Marzo;Lunes;15/3/2021;11;Lesiones;Siniestro Vial;;Caballito;6;-34,617278;-58,437094;1;6
LC-2021-1134659;2021;Febrero;Lunes;8/2/2021;17;Lesiones;Siniestro Vial;;Floresta;10;-34,63394;-58,482379;1;30
LC-2021-1134758;2021;Abril;Domingo;4/4/2021;22;Robo (con violencia);;;Villa Urquiza;12;-34,575095;-58,474634;;20
LC-2021-1134904;2021;Abril;Viernes;23/4/2021;23;Robo (con violencia);;;Chacarita;15;-34,584028;-58,459929;;19
LC-2021-1134936;2021;Abril;Miércoles;14/4/2021;14;Robo (con violencia);;;Villa Soldati;8;-34,666265;-58,434778;;21
LC-2021-1135048;2021;Abril;Lunes;19/4/2021;4;Robo (con violencia);;Arma de fuego;Nueva Pompeya;4;-34,653002;-58,431555;;2
LC-2021-1135060;2021;Mayo;Miércoles;26/5/2021;17;Robo (con violencia);;;Recoleta;2;-34,597268;-58,392515;;26
LC-2021-1135124;2021;Marzo;Jueves;4/3/2021;18;Hurto (sin violencia);;;Recoleta;2;-34,595897;-58,388243;;4
LC-2021-1135169;2021;Febrero;Miércoles;10/2/2021;10;Hurto (sin violencia);;;Villa Soldati;8;-34,660058;-58,445671;;16
LC-2021-1135538;2021;Febrero;Lunes;8/2/2021;9;Robo (con violencia);;;Chacarita;15;-34,580835;-58,454275;;31
LC-2021-1135759;2021;Abril;Miércoles;14/4/2021;6;Robo (con violencia);;;Mataderos;9;-34,653229;-58,49463;;40
LC-2021-1135954;2021;Junio;Jueves;3/6/2021;10;Robo (con violencia);;;Monserrat;1;-34,615691;-58,390889;;19
LC-2021-1136049;2021;Enero;Lunes;25/1/2021;12;Robo (con violencia);;;Colegiales;13;-34,579278;-58,449381;;27
LC-2021-1136280;2021;Marzo;Sábado;20/3/2021;13;Hurto (sin violencia);;;Villa Santa Rita;11;-34,611127;-58,479805;;28
LC-2021-1136309;2021;Abril;Domingo;25/4/2021;15;Hurto (sin violencia);;;Parque Chacabuco;7;-34,631193;-58,443734;;6
LC-2021-1136339;2021;Enero;Domingo;31/1/2021;16;Robo (con violencia);;;Flores;7;-34,630797;-58,46476;;29
LC-2021-1136440;2021;Febrero;Miércoles;17/2/2021;14;Hurto (sin violencia);;;Almagro;5;-34,603612;-58,420465;;40
LC-2021-1136499;2021;Abril;Martes;6/4/2021;11;Hurto (sin violencia);;;Belgrano;13;-34,562058;-58,456773;;6
LC-2021-1136614;2021;Enero;Miércoles;20/1/2021;11;Robo (con violencia);;;Caballito;6;-34,619434;-58,439016;;37
LC-2021-1136639;2021;Abril;Martes;6/4/2021;4;Robo (con violencia);;;Balvanera;3;-34,610238;-58,408708;;30
LC-2021-1136662;2021;Enero;Lunes;18/1/2021;8;Lesiones;Siniestro Vial;;Belgrano;13;-34,56428;-58,453244;1;43
LC-2021-1136700;2021;Febrero;Lunes;1/2/2021;0;Robo (con violencia);;;Parque Avellaneda;9;-34,639724;-58,481929;;24
LC-2021-1136770;2021;Mayo;Sábado;22/5/2021;9;Robo (con violencia);;;Retiro;1;-34,596415;-58,376918;;43
LC-2021-1136879;2021;Junio;Viernes;25/6/2021;16;Hurto (sin violencia);;;Palermo;14;-34,581756;-58,43544;;22
LC-2021-1136925;2021;Marzo;Martes;2/3/2021;16;Hurto (sin violencia);;;Caballito;6;-34,619434;-58,439016;;8
